,日期,上证50,用友网络,紫金矿业,中国平安,中国建筑,海通证券,中国中免,新华保险,中国石化,浦发银行,恒生电子,通威股份,山西汾酒,上汽集团,航发动力,伊利股份,长城汽车,保利发展,恒瑞医药,隆基股份,兴业银行,中国人寿,中国太保,国泰君安,工商银行,中国联通,长江电力,贵州茅台,兆易创新,海尔智家,中金公司,万华化学,华泰证券,三一重工,中信证券,海天味业,工业富联,中远海控,中信建投,中国电信,片仔癀,中国神华,山东黄金,闻泰科技,招商银行,药明康德,海螺水泥,中国石油,韦尔股份,农业银行,复星医药
127,2021/03/15,3566.88,32.21,11.25,85.11,5.18,11.77,297.80,51.63,4.61,11.12,87.70,31.10,285.66,20.08,47.16,38.28,29.55,14.98,89.59,81.97,24.09,31.81,41.50,16.13,5.55,4.54,20.94,1975.45,153.37,28.97,42.54,113.28,16.78,35.88,23.26,149.30,13.32,10.91,31.66,,258.20,19.20,22.01,94.00,53.11,129.21,53.85,4.51,243.10,3.42,39.94
128,2021/03/16,3599.16,32.90,11.11,85.40,5.19,11.83,296.57,52.04,4.55,11.11,85.73,31.19,302.03,20.31,46.48,39.02,29.81,15.58,89.19,81.60,24.61,32.60,43.12,16.22,5.60,4.57,20.91,2010.50,155.52,29.49,42.19,117.19,16.76,35.20,23.40,151.95,13.47,11.41,31.63,,262.38,19.04,22.05,96.86,54.32,130.50,54.00,4.47,248.06,3.41,39.83
129,2021/03/17,3590.83,32.98,11.09,82.54,5.16,11.81,308.07,49.90,4.46,10.92,89.50,31.76,306.85,20.52,47.31,39.59,29.90,15.32,88.62,82.66,23.98,31.98,41.58,16.19,5.53,4.50,20.42,2030.36,168.88,30.40,41.99,118.00,16.78,36.33,23.64,152.87,13.55,12.55,31.75,,268.86,18.97,22.27,103.05,53.40,130.30,53.07,4.44,258.20,3.40,39.89
130,2021/03/18,3605.60,33.40,11.18,81.42,5.16,11.83,312.70,49.78,4.44,11.03,89.00,32.60,322.11,20.42,48.10,40.15,30.18,15.25,89.21,82.85,23.86,32.15,40.43,16.19,5.48,4.49,20.43,2069.70,166.80,30.57,46.19,118.18,16.84,37.00,23.55,157.27,13.52,12.96,32.08,,273.18,18.92,22.15,100.00,54.24,133.98,52.95,4.41,258.61,3.39,40.18
131,2021/03/19,3512.02,32.42,10.83,79.64,5.05,11.71,306.56,49.03,4.26,10.65,85.01,30.83,313.00,20.04,48.62,38.96,28.80,14.66,88.05,78.96,23.22,31.08,38.55,16.11,5.36,4.37,20.47,2010.00,170.00,29.67,48.58,115.24,16.65,36.03,23.98,152.05,13.50,12.57,31.63,,263.91,18.70,22.01,97.79,51.76,126.31,51.56,4.32,258.43,3.34,39.65
132,2021/03/22,3538.43,34.10,10.66,79.82,5.21,11.86,311.65,49.11,4.29,10.75,87.39,31.42,315.80,20.51,47.93,39.25,29.39,14.68,88.11,80.05,23.63,31.56,37.94,16.29,5.42,4.39,21.21,1989.99,169.52,29.97,48.16,110.30,16.99,36.81,24.15,151.66,13.55,13.01,32.13,,263.10,18.71,21.85,97.33,53.78,124.30,51.98,4.36,255.55,3.39,39.91
133,2021/03/23,3516.36,33.93,10.13,80.05,5.15,11.90,300.02,49.14,4.26,10.78,84.39,31.02,314.91,20.35,47.38,38.96,28.36,14.51,87.65,78.57,23.36,31.94,38.20,16.37,5.40,4.30,20.97,1996.00,168.20,29.60,48.81,108.00,17.18,35.78,24.06,148.50,13.65,12.18,32.58,,263.00,18.13,21.80,99.50,53.48,123.31,51.68,4.32,253.56,3.39,39.97
134,2021/03/24,3466.04,33.82,9.36,79.01,5.15,11.92,295.04,48.11,4.22,10.68,82.78,30.12,318.00,20.18,44.55,39.10,27.76,14.32,86.52,76.79,22.56,31.77,37.16,16.38,5.41,4.23,20.78,1989.00,166.96,29.20,51.06,101.36,17.14,33.99,24.04,146.51,13.86,10.96,32.62,,263.31,17.78,21.69,98.21,52.20,123.32,50.73,4.27,245.70,3.40,37.66
135,2021/03/25,3463.87,34.32,9.56,79.20,5.17,11.09,299.00,48.75,4.23,10.63,82.76,30.66,318.80,19.95,45.39,39.24,28.14,14.34,87.23,77.00,22.71,31.41,37.50,16.34,5.36,4.23,21.06,1971.00,169.74,28.90,51.16,103.88,17.16,34.00,23.90,147.91,13.82,11.33,32.23,,265.42,18.10,21.74,96.50,51.01,129.86,50.90,4.28,254.07,3.34,38.68
136,2021/03/26,3529.73,35.20,9.91,80.01,5.14,11.09,313.43,49.85,4.24,10.62,84.55,32.03,335.56,20.10,46.76,40.38,30.95,14.35,91.22,80.42,23.23,32.20,38.51,16.40,5.35,4.25,20.83,2013.00,170.93,29.68,54.28,108.23,17.18,35.68,23.98,150.45,14.04,12.28,32.24,,281.62,18.13,21.59,99.17,51.60,136.16,51.33,4.29,257.91,3.33,39.16
137,2021/03/29,3537.71,34.93,9.93,79.13,5.16,11.15,315.85,49.62,4.29,10.48,82.30,31.33,342.39,19.88,47.75,40.40,29.14,14.36,90.53,80.20,23.19,32.11,38.68,16.46,5.46,4.24,21.26,2034.10,172.35,30.29,59.71,111.19,17.24,35.86,24.26,152.06,13.65,11.86,32.37,,287.98,19.94,21.39,98.40,50.94,136.66,51.68,4.30,262.80,3.38,39.12
138,2021/03/30,3577.24,36.40,9.93,79.37,5.11,11.09,317.88,48.88,4.32,11.01,83.32,33.08,342.35,19.79,50.65,40.26,29.69,14.39,93.60,87.62,23.22,32.06,38.36,16.38,5.48,4.23,21.44,2056.05,169.11,29.99,59.77,111.25,17.28,37.03,24.26,157.58,14.36,12.29,32.44,,285.16,20.39,21.31,99.53,51.56,143.37,51.60,4.30,259.17,3.38,39.21
139,2021/03/31,3539.37,35.71,9.62,78.70,5.19,11.07,306.08,48.55,4.33,10.99,84.00,32.74,332.80,19.67,45.59,40.03,30.13,14.23,92.09,88.00,24.09,31.82,37.84,16.24,5.54,4.27,21.44,2009.00,170.88,31.18,60.00,105.60,16.96,34.15,23.89,159.80,14.37,13.52,31.81,,286.96,20.10,21.37,98.00,51.10,140.20,51.22,4.30,256.72,3.40,39.79
140,2021/04/01,3582.65,35.48,9.74,79.20,5.22,11.11,321.95,48.88,4.30,10.89,84.60,33.11,342.88,19.80,45.14,40.30,32.43,14.15,93.85,89.62,24.07,32.20,38.35,16.39,5.50,4.28,21.63,2044.50,175.03,32.36,59.50,107.76,17.04,34.90,24.16,165.42,14.42,14.08,32.15,,294.36,19.88,21.43,99.42,51.05,144.52,51.42,4.28,273.30,3.38,40.15
141,2021/04/02,3616.76,35.21,10.13,78.88,5.20,11.05,333.50,48.60,4.32,10.76,84.78,33.50,368.29,19.90,45.79,40.50,34.38,14.20,92.68,88.89,23.38,32.27,38.05,16.34,5.42,4.28,21.12,2162.00,182.51,32.13,62.00,111.50,16.96,35.27,24.13,170.40,14.15,14.10,32.19,,309.00,19.78,21.22,104.65,50.95,146.88,51.33,4.28,286.91,3.35,40.71
142,2021/04/06,3594.71,36.42,10.15,79.03,5.17,11.09,317.20,48.71,4.29,10.70,86.00,34.13,368.10,20.07,46.20,40.78,34.42,14.20,90.90,93.19,23.70,32.24,37.53,16.46,5.42,4.26,20.95,2126.03,180.05,31.85,59.93,107.24,16.96,34.90,24.15,167.33,14.16,14.68,32.80,,305.21,19.50,21.29,102.85,50.99,141.34,51.10,4.25,286.10,3.34,40.45
143,2021/04/07,3558.47,35.96,10.24,78.45,5.20,11.10,311.90,48.02,4.36,10.65,84.35,33.00,346.05,20.11,45.60,39.54,33.00,14.27,90.68,89.12,23.30,31.77,35.72,16.49,5.45,4.26,21.13,2061.00,182.22,32.20,56.92,106.93,16.92,34.94,24.05,170.23,14.38,16.15,32.31,,328.35,19.52,21.43,100.59,50.43,141.65,51.63,4.27,294.20,3.35,40.21
144,2021/04/08,3573.04,35.99,10.53,78.63,5.14,11.09,312.28,48.13,4.36,10.66,84.20,32.78,365.00,20.33,45.45,40.97,32.46,14.15,92.44,87.71,23.28,31.99,36.33,16.43,5.44,4.23,20.86,2070.00,182.20,32.37,58.41,109.12,16.87,34.38,23.99,175.40,14.36,16.00,32.15,,331.99,19.52,21.35,99.95,50.50,146.20,51.18,4.26,297.47,3.34,42.05
145,2021/04/09,3514.11,36.28,10.29,77.16,5.14,11.07,301.60,47.24,4.39,10.59,82.84,32.19,348.00,20.03,44.08,39.80,31.62,13.99,91.20,83.77,23.24,31.25,35.56,16.32,5.42,4.19,20.85,2020.00,182.00,32.02,59.61,106.90,16.79,33.40,23.60,171.79,14.06,16.64,31.36,,325.07,19.51,21.02,97.40,50.25,139.59,50.66,4.27,293.12,3.36,40.77
146,2021/04/12,3477.07,34.66,9.68,77.16,5.21,10.94,295.39,46.65,4.39,10.73,81.78,31.08,350.70,20.03,41.78,39.31,30.39,14.28,89.53,81.49,22.82,31.15,34.85,16.17,5.48,4.17,21.19,2008.89,183.90,31.71,60.60,100.07,16.64,31.21,23.30,168.85,14.06,15.26,29.65,,308.30,19.60,19.83,96.55,50.46,132.72,50.22,4.28,289.74,3.40,41.46
147,2021/04/13,3461.46,35.18,9.70,76.56,5.18,10.82,265.85,46.72,4.33,10.76,81.08,30.96,346.00,19.84,41.50,39.80,30.58,14.33,88.98,81.60,22.58,30.67,34.58,16.06,5.51,4.14,21.02,2021.00,180.30,31.28,59.53,104.43,16.61,31.32,23.37,170.60,14.49,14.51,29.87,,311.24,19.32,19.99,96.75,50.32,134.50,50.01,4.25,287.70,3.39,41.29
148,2021/04/14,3469.17,36.15,9.93,77.15,5.20,10.93,288.20,46.60,4.35,10.59,82.20,31.90,353.02,19.95,42.37,39.68,31.76,14.34,85.52,82.13,21.69,30.65,34.75,16.11,5.45,4.15,20.76,2047.00,182.71,31.80,59.30,105.31,16.77,31.53,23.58,169.63,14.50,14.52,30.38,,314.50,19.53,19.86,96.88,49.70,135.50,50.34,4.25,282.85,3.35,40.91
149,2021/04/15,3431.49,36.40,10.21,75.81,5.19,10.79,283.06,45.51,4.37,10.43,82.68,32.28,351.99,19.78,42.06,38.81,31.02,14.33,82.18,86.78,20.85,29.95,34.06,15.93,5.45,4.14,20.32,2015.60,181.10,31.49,60.25,104.52,16.70,31.64,23.38,169.25,14.38,14.29,30.09,,311.80,19.77,20.17,96.05,49.44,134.50,49.95,4.27,275.74,3.35,40.61
150,2021/04/16,3448.10,35.96,10.23,75.70,5.22,10.88,285.85,46.82,4.45,10.54,82.30,31.67,351.00,20.48,41.85,39.02,32.78,14.49,80.62,85.35,20.89,30.63,34.74,16.01,5.43,4.20,20.47,2054.98,174.00,31.47,61.00,103.55,16.79,31.84,23.67,167.00,14.40,15.02,29.99,,309.00,19.82,20.36,96.33,49.74,134.65,50.39,4.31,279.79,3.35,42.93
151,2021/04/19,3513.40,36.72,10.65,76.18,5.25,11.10,294.50,47.41,4.42,10.58,86.48,33.48,354.52,21.35,43.05,40.10,36.02,14.57,82.09,89.61,21.03,31.02,34.76,16.25,5.44,4.23,20.51,2088.00,170.60,31.99,60.83,107.94,17.06,32.90,24.02,169.24,14.71,15.05,30.70,,328.99,19.85,20.21,98.54,51.77,136.00,50.78,4.29,293.25,3.35,45.45
152,2021/04/20,3510.12,36.40,10.74,76.00,5.24,10.98,292.99,47.00,4.40,10.50,87.70,34.01,359.15,20.56,43.26,40.00,35.19,14.12,80.31,92.40,21.33,30.59,34.23,16.14,5.39,4.21,20.61,2094.80,171.80,32.63,59.18,112.02,16.94,32.33,23.77,167.96,14.38,14.77,31.11,,329.35,19.89,20.24,96.77,51.99,140.00,50.50,4.27,292.01,3.33,44.48
153,2021/04/21,3516.10,35.99,10.55,75.62,5.17,10.90,298.66,47.30,4.28,10.58,86.52,33.95,382.24,20.08,42.68,39.67,35.54,14.16,83.18,92.44,22.00,30.78,33.81,16.08,5.37,4.17,20.60,2080.00,170.36,32.90,60.34,111.82,16.83,31.90,23.60,167.85,14.42,14.86,30.81,,337.00,19.69,20.19,95.78,52.89,141.45,50.20,4.23,291.80,3.33,45.99
154,2021/04/22,3487.43,35.61,10.60,74.37,5.14,10.91,296.00,47.26,4.26,10.43,88.46,34.19,388.00,20.10,42.98,39.98,34.00,14.21,82.20,90.61,21.61,31.33,33.80,16.05,5.33,4.23,20.40,2055.50,170.70,32.39,62.90,109.60,16.80,31.67,23.48,163.60,14.18,15.64,30.80,,333.66,19.93,20.10,96.90,52.61,140.59,50.12,4.17,295.20,3.30,46.26
155,2021/04/23,3524.02,35.73,10.78,74.26,5.09,10.84,299.29,47.15,4.23,10.43,88.30,35.40,390.49,19.94,42.56,40.51,33.72,14.12,83.00,91.99,21.87,32.11,33.59,15.98,5.29,4.19,20.38,2108.94,175.07,32.47,62.08,111.12,16.71,32.93,23.40,170.80,14.18,15.51,29.98,,344.81,19.55,20.01,96.56,53.30,150.12,50.05,4.17,298.50,3.26,48.29
156,2021/04/26,3467.66,33.83,11.15,72.89,5.02,10.74,298.44,45.78,4.21,10.30,86.82,34.49,391.48,19.83,42.93,39.62,33.24,14.00,81.52,91.48,21.55,31.03,32.62,15.71,5.27,4.20,20.16,2077.82,184.05,32.47,61.61,108.75,16.41,31.85,23.05,162.01,14.35,16.12,28.80,,328.05,19.24,19.66,94.94,52.07,147.18,49.57,4.17,291.26,3.24,49.48
157,2021/04/27,3476.30,34.86,11.29,73.27,4.98,10.69,306.98,46.36,4.20,10.27,90.29,34.20,406.28,19.59,41.26,39.73,33.27,14.12,83.05,91.88,21.74,32.32,33.30,15.58,5.24,4.22,20.12,2094.44,185.99,32.50,59.93,107.41,15.96,31.36,22.75,163.33,14.42,17.37,29.07,,333.72,19.10,19.33,85.45,52.07,152.11,48.88,4.14,293.78,3.23,48.68
158,2021/04/28,3473.04,34.94,11.09,72.81,4.97,10.64,310.00,47.37,4.24,10.25,93.35,34.39,429.05,19.43,42.19,39.25,34.16,14.13,82.86,94.53,21.50,32.86,33.54,15.64,5.20,4.26,20.12,2042.00,195.77,33.10,59.41,108.48,15.52,31.52,22.88,161.50,14.55,17.25,28.74,,344.58,19.50,19.72,87.94,51.76,156.33,49.46,4.17,298.96,3.22,53.55
159,2021/04/29,3517.21,33.85,11.36,73.82,5.00,11.07,310.32,48.35,4.28,10.54,94.57,34.07,416.00,19.75,41.95,42.08,34.17,14.18,82.35,94.10,22.21,33.62,33.78,17.03,5.22,4.26,20.13,2026.36,193.80,32.98,62.99,105.49,16.03,31.71,23.79,166.00,14.70,18.37,29.04,,343.91,19.63,19.36,86.54,53.28,160.00,49.74,4.20,304.92,3.23,54.76
160,2021/04/30,3491.19,33.20,11.03,72.50,4.94,11.07,311.99,48.61,4.28,10.05,91.89,35.23,410.25,20.06,37.89,40.95,33.43,14.00,84.10,99.40,21.74,33.07,32.89,16.56,5.13,4.25,19.97,2006.78,193.23,33.13,61.53,102.74,15.92,30.88,23.85,169.50,13.76,18.28,28.61,,339.31,19.21,19.64,85.30,52.70,158.75,49.03,4.25,302.51,3.20,60.24
161,2021/05/06,3449.94,32.70,11.54,70.53,4.97,11.10,295.70,48.18,4.37,10.10,90.03,36.57,406.36,20.27,39.37,39.65,33.03,13.96,82.12,100.00,22.26,32.73,32.97,16.65,5.12,4.28,19.89,1959.00,187.38,32.95,60.83,104.88,15.85,30.18,24.00,164.99,13.67,19.59,27.79,,331.00,19.79,20.82,82.95,53.67,149.09,49.38,4.38,293.15,3.21,54.22
162,2021/05/07,3406.31,32.30,11.92,70.10,4.99,11.08,288.00,47.76,4.40,10.03,87.00,36.00,401.22,19.94,38.51,38.61,31.24,13.91,79.99,96.73,22.65,32.61,32.27,16.58,5.22,4.31,19.76,1903.00,177.95,31.00,61.50,106.62,15.84,30.31,23.44,159.09,13.45,19.95,26.57,,330.61,20.02,22.24,82.00,54.18,143.09,50.24,4.44,264.26,3.25,54.65
163,2021/05/10,3399.98,32.52,12.35,70.03,5.00,10.99,298.89,48.29,4.50,9.95,85.50,38.58,396.00,20.28,37.80,37.53,31.70,13.74,80.33,97.60,22.00,32.24,32.70,16.49,5.25,4.35,19.67,1879.03,169.46,30.79,57.93,103.66,15.79,29.69,23.77,159.60,13.52,20.44,26.55,,335.40,20.97,21.70,80.40,53.90,146.40,50.11,4.58,266.72,3.24,60.12
164,2021/05/11,3437.71,32.60,11.58,70.28,5.02,11.17,299.00,48.70,4.45,10.05,85.03,38.41,407.79,20.10,39.43,38.39,30.84,13.80,83.71,96.20,22.35,32.99,32.46,16.64,5.23,4.32,19.89,1959.00,166.05,30.30,54.33,104.12,15.93,29.00,23.87,168.05,13.49,18.62,27.19,,340.09,20.53,21.27,81.21,53.84,149.98,49.43,4.56,270.95,3.26,63.14
165,2021/05/12,3447.86,32.34,11.75,69.93,5.03,11.14,303.00,47.94,4.50,10.12,85.30,38.71,424.50,20.64,39.66,38.36,31.83,13.48,83.18,96.58,22.54,32.84,32.42,16.62,5.26,4.31,19.77,1984.00,170.01,29.76,54.85,105.83,15.93,28.74,23.94,168.68,13.52,19.07,27.20,,345.00,20.89,20.69,83.02,53.69,153.18,49.30,4.69,266.82,3.27,63.21
166,2021/05/13,3413.89,31.24,11.08,69.14,5.00,11.11,295.00,47.50,4.43,10.09,84.10,37.59,425.06,20.13,39.15,38.77,30.72,13.44,81.73,94.50,22.58,32.52,32.16,16.57,5.24,4.29,19.76,1971.50,167.40,28.50,55.18,99.75,15.84,27.65,23.63,170.60,13.38,19.01,27.20,,348.19,20.19,20.81,82.32,53.20,154.00,49.00,4.69,264.80,3.27,66.51
167,2021/05/14,3503.04,31.85,11.06,71.18,5.02,11.63,309.58,50.91,4.39,10.19,87.29,37.40,434.66,20.37,41.90,39.27,30.74,13.63,83.83,95.80,22.97,35.45,33.92,17.52,5.28,4.34,19.65,2009.85,171.89,28.80,56.74,103.40,16.59,29.08,25.44,173.57,13.48,19.08,29.92,,373.58,19.96,21.19,83.80,54.98,153.20,49.83,4.65,272.00,3.29,70.30
168,2021/05/17,3539.91,34.63,11.45,70.37,5.00,11.32,319.39,49.95,4.42,10.21,88.71,39.63,443.27,20.58,41.47,39.66,33.11,13.67,85.38,99.35,22.81,34.57,33.81,16.95,5.27,4.33,19.76,2057.96,174.10,29.43,56.77,108.97,16.28,29.87,24.89,136.45,13.30,20.99,30.25,,377.58,20.20,21.47,86.50,55.65,161.43,50.32,4.66,274.84,3.27,69.71
169,2021/05/18,3537.70,34.05,11.73,70.90,4.99,11.36,318.05,51.67,4.53,10.22,89.00,39.48,445.00,20.40,43.84,39.18,32.49,13.73,85.73,99.67,22.57,34.96,34.20,16.94,5.26,4.40,19.79,2059.31,172.96,29.85,57.88,108.44,16.31,29.62,24.77,134.67,13.35,22.03,30.19,,377.49,20.47,21.53,85.11,55.95,161.08,49.89,4.87,271.18,3.25,63.90
170,2021/05/19,3511.47,34.45,11.42,69.97,4.94,11.23,326.52,50.98,4.43,10.12,89.80,40.79,438.67,20.67,43.60,38.80,34.46,13.49,85.05,100.66,21.56,34.43,33.76,16.81,5.21,4.40,19.61,2049.00,175.20,29.00,58.14,108.40,16.16,29.68,24.78,132.96,13.21,21.87,30.49,,372.47,20.30,21.29,86.40,54.80,158.60,49.51,4.80,277.18,3.24,65.00
171,2021/05/20,3522.45,35.40,10.93,70.72,4.95,11.29,325.01,51.09,4.34,10.16,92.07,39.69,452.70,20.44,43.18,39.92,34.37,13.49,83.71,98.68,21.61,35.21,34.45,16.90,5.23,4.38,19.43,2058.88,173.96,29.71,57.90,105.08,16.27,29.71,25.06,133.00,13.22,20.26,30.70,,375.26,19.61,21.01,86.21,55.47,159.60,49.38,4.66,285.00,3.25,63.15
172,2021/05/21,3481.86,33.80,10.82,70.05,4.92,11.23,318.00,49.96,4.36,10.09,89.01,39.30,448.00,20.19,42.09,39.00,34.14,13.26,82.17,98.57,21.41,34.41,33.63,16.82,5.17,4.37,19.60,2042.10,121.80,30.11,56.80,103.50,16.14,28.89,24.61,131.59,13.11,22.29,30.10,,369.70,19.65,21.12,83.90,54.11,163.41,49.12,4.69,284.07,3.24,63.50
173,2021/05/24,3497.75,35.26,10.62,69.94,4.86,11.38,320.29,50.22,4.39,10.09,91.85,40.35,447.22,19.98,42.35,39.11,33.95,13.08,83.36,96.26,21.65,34.83,33.73,17.19,5.19,4.36,19.38,2071.29,119.72,30.08,57.05,104.07,16.33,29.70,25.23,132.30,12.55,21.37,30.87,,368.14,19.58,21.11,83.57,54.08,164.10,49.01,4.62,275.37,3.24,62.64
174,2021/05/25,3641.29,36.89,10.93,72.46,4.97,11.68,339.28,52.10,4.43,10.32,98.50,39.98,458.65,20.23,46.59,41.01,35.30,13.47,86.25,98.00,23.14,36.26,35.45,17.55,5.26,4.40,19.81,2194.50,130.35,30.07,58.48,109.19,16.81,29.80,26.23,138.75,12.64,21.20,33.96,,381.50,19.76,21.85,87.80,57.55,169.00,49.67,4.72,295.15,3.27,64.30
175,2021/05/26,3657.19,36.60,11.06,72.38,4.97,11.64,339.99,51.79,4.47,10.35,97.17,38.86,449.00,20.32,48.70,41.05,37.03,13.72,86.29,95.96,23.48,36.59,35.45,17.40,5.26,4.38,19.42,2220.00,129.60,31.17,56.98,111.94,16.78,30.30,25.88,137.10,12.56,20.68,34.45,,381.78,19.83,21.50,86.14,58.50,167.63,49.68,4.68,290.99,3.28,69.45
176,2021/05/27,3664.94,36.44,11.14,72.90,4.96,11.60,344.54,51.44,4.47,10.29,95.08,38.44,443.50,20.30,48.84,40.70,36.35,13.76,86.31,95.12,23.02,36.45,35.12,17.29,5.26,4.39,19.44,2245.00,133.88,31.18,56.33,111.00,16.83,31.03,25.92,138.01,12.62,20.96,34.42,,384.96,19.98,21.17,89.00,57.95,169.20,49.53,4.64,293.00,3.27,67.49
177,2021/05/28,3659.30,36.20,11.19,72.97,4.90,11.75,344.29,51.78,4.47,10.35,93.70,38.37,452.40,20.38,50.79,40.56,36.75,13.58,85.85,97.25,23.27,36.70,35.05,17.60,5.27,4.34,19.67,2230.00,133.50,30.68,58.05,109.30,17.12,30.50,26.18,135.83,12.35,21.67,34.27,,377.30,19.93,21.37,87.83,58.50,164.22,49.05,4.67,286.48,3.28,68.75
178,2021/05/31,3650.22,36.25,11.23,71.80,4.89,11.70,334.50,50.96,4.42,10.27,93.88,40.13,462.87,20.28,53.99,40.49,36.99,13.52,86.30,102.10,23.11,36.40,34.40,17.90,5.21,4.35,19.86,2218.00,135.27,30.17,60.36,108.78,17.17,30.29,26.11,137.26,12.42,21.37,34.01,,383.90,19.98,21.52,87.55,58.19,167.20,49.03,4.62,300.99,3.26,69.40
179,2021/06/01,3650.90,35.34,11.44,71.13,4.91,11.71,334.12,50.51,4.47,10.19,91.80,39.54,459.98,20.34,53.06,40.26,37.66,13.36,87.47,101.10,22.60,35.24,33.29,17.54,5.18,4.34,19.93,2240.95,136.08,29.95,61.69,116.85,16.87,31.62,25.77,138.96,12.43,22.35,33.32,,389.79,20.07,20.87,87.60,57.36,175.80,48.75,4.71,301.00,3.25,68.13
180,2021/06/02,3622.40,33.70,11.18,70.87,4.90,11.54,325.30,49.48,4.49,10.22,89.18,38.41,454.50,20.40,52.10,39.46,38.20,13.46,84.36,101.29,22.36,35.41,33.52,17.35,5.19,4.33,19.82,2222.00,138.33,30.30,56.93,116.29,16.60,31.12,25.20,138.02,12.22,21.24,32.65,,383.86,20.16,20.80,85.49,57.58,175.93,48.35,4.71,298.00,3.29,67.42
181,2021/06/03,3591.16,33.03,11.00,70.68,4.88,11.59,325.84,49.18,4.52,10.23,87.76,35.98,471.81,20.23,50.30,39.50,37.61,13.39,82.58,96.70,22.10,35.05,33.29,17.29,5.15,4.34,19.90,2222.22,138.00,29.61,54.31,112.98,16.52,30.85,25.18,136.80,12.26,20.31,32.77,,401.77,20.45,20.47,85.68,56.28,174.35,48.41,4.75,286.49,3.29,65.00
182,2021/06/04,3612.70,33.31,10.84,70.85,4.89,11.65,319.56,49.73,4.49,10.23,87.88,35.68,479.20,20.13,51.13,39.58,38.60,13.42,82.65,95.63,22.39,35.78,33.89,17.40,5.17,4.31,19.87,2251.50,142.62,29.54,52.09,113.90,16.61,30.35,25.54,137.42,12.22,20.44,32.84,,402.60,20.28,20.40,86.97,57.53,178.29,48.28,4.69,286.30,3.32,64.49
183,2021/06/07,3601.11,34.41,11.17,70.28,4.87,11.69,317.00,49.44,4.53,10.23,88.68,35.00,498.89,20.06,52.00,37.69,38.19,13.10,82.44,93.80,22.28,35.40,33.97,17.49,5.17,4.27,19.74,2271.00,143.89,29.12,53.71,113.71,16.63,30.16,26.06,136.13,12.49,21.59,33.10,,418.38,20.30,20.24,87.56,57.00,175.84,48.55,4.75,285.99,3.32,64.70
184,2021/06/08,3580.28,33.83,11.06,70.41,4.86,11.69,317.38,49.31,4.50,10.31,89.21,34.73,462.36,20.12,55.10,37.86,39.73,13.10,82.98,95.42,22.16,35.56,34.30,17.48,5.20,4.28,19.82,2191.00,140.19,28.74,51.73,111.06,16.64,30.45,25.92,135.00,12.51,21.78,32.91,,377.00,20.21,20.21,88.90,56.70,145.00,48.93,4.72,279.00,3.35,65.90
185,2021/06/09,3587.53,33.95,11.08,70.30,4.89,11.75,312.80,49.67,4.60,10.21,89.00,34.50,466.00,20.02,55.76,39.82,40.10,13.15,84.15,97.12,21.96,35.56,34.27,17.33,5.19,4.34,20.32,2199.50,140.69,28.53,54.74,114.80,16.31,30.12,25.73,135.80,12.54,22.75,32.32,,391.13,20.54,20.01,89.69,56.47,145.87,48.80,4.89,281.78,3.35,63.09
186,2021/06/10,3607.68,35.30,11.07,70.01,4.86,11.90,313.46,48.90,4.58,10.23,88.96,35.60,487.31,19.95,55.99,39.41,42.46,13.05,73.00,103.65,22.03,34.64,33.20,17.32,5.20,4.39,20.32,2238.48,141.60,28.25,55.17,114.16,16.19,29.32,25.66,136.16,12.56,25.03,32.14,,406.88,20.43,20.32,93.02,56.35,149.80,48.43,4.91,285.17,3.32,65.60
187,2021/06/11,3576.78,35.62,11.00,69.40,4.92,11.92,311.00,47.87,4.66,10.17,87.80,36.25,470.25,19.91,51.92,38.26,44.30,13.07,72.96,109.50,21.56,33.30,32.51,16.80,5.19,4.55,20.69,2178.81,141.00,27.84,54.88,114.80,16.03,28.29,24.94,134.68,12.50,25.88,30.91,,404.39,20.58,19.77,92.70,56.33,146.02,48.09,5.19,289.47,3.32,67.88
188,2021/06/15,3528.67,34.17,10.47,67.07,4.86,11.70,297.68,47.32,4.68,10.03,90.60,35.75,486.00,21.10,51.63,37.74,44.05,12.68,71.88,106.01,20.92,33.27,31.62,16.80,5.16,4.48,20.43,2193.00,137.87,26.87,52.85,114.72,15.75,28.10,24.58,131.45,12.55,26.10,30.68,,399.36,20.30,19.72,95.37,54.80,143.96,47.17,5.23,301.00,3.28,63.36
189,2021/06/16,3486.29,32.98,9.94,67.00,4.88,11.71,289.70,47.27,4.70,10.05,88.55,33.56,480.98,20.48,50.43,38.50,39.65,12.89,70.81,100.63,20.89,33.70,31.75,16.82,5.17,4.51,20.40,2158.00,135.27,27.10,52.97,110.01,15.78,26.92,24.65,133.90,12.32,24.75,30.11,,399.60,20.47,19.48,92.29,55.60,136.00,47.08,5.31,279.90,3.27,61.15
190,2021/06/17,3481.60,33.30,9.87,66.25,4.83,11.58,286.00,46.71,4.49,10.04,88.50,34.48,497.21,20.27,50.81,38.20,40.20,12.89,71.15,102.62,20.80,33.57,30.75,16.78,5.18,4.52,20.40,2156.91,148.80,26.55,53.98,107.81,15.71,27.08,24.54,131.57,12.45,27.13,29.54,,407.25,20.32,19.39,98.92,55.12,136.00,43.89,5.23,296.35,3.08,62.25
